SetID,Number,Variant,Theme,SubTheme,Year,SetName,Minifigs,Pieces,UKPrice,USPrice,CAPrice,Image,ImageFilename,InstructionsAvailable,EAN,UPC
4003,"775","1","LEGOLAND","","1978","Fire Fighter",,133,,,,"True","775-1","False","",""
5280,"780","1","LEGOLAND","","1976","Road Construction Set",,164,,,,"True","780-1","False","",""
10171,"783","1","Gear","Storage","1985","Storage Case",,,,,,"False","","False","",""
4041,"786","1","Basic","Supplementaries","1977","Storage Cloth",,1,,,,"False","","False","",""
4050,"787","1","Basic","Supplementaries","1977","Storage Cloth",,1,,,,"True","787-1","False","",""
4054,"789","1","Basic","Supplementaries","1987","Storage Cloth",,1,,,,"True","789-1","False","",""
7974,"789","2","Gear","Storage","1974","Suitcase, red",,,,,,"False","","False","",""
7975,"790","1","Gear","Storage","1974","Suitcase, blue",,,,,,"False","","False","",""
7457,"791","1","Gear","Storage","1972","Red Storage Box",,,,,,"False","","False","",""
7458,"792","1","Gear","Storage","1972","White Storage Box",,,,,,"False","","False","",""
7459,"793","1","Gear","Storage","1972","Blue Storage Box",,,,,,"False","","False","",""
7460,"794","1","Gear","Storage","1972","Storage Box",,,,,,"False","","False","",""
4073,"795","1","Basic","Supplementaries","1971","2 Large Baseplates, Red/Blue",,2,,2.1,,"True","795-1","False","",""
4074,"796","1","Basic","Supplementaries","1971","2 Large Baseplates, Green/Yellow",,2,,2.1,,"True","796-1","False","",""
7456,"797","1","Basic","Supplementaries","1971","2 Large Baseplates, Grey/White",,2,,,,"True","797-1","False","",""
4077,"798","1","Basic","Supplementaries","1971","2 Medium Baseplates, Green",,2,,3.4,,"True","798-1","False","",""
7351,"800","1","Universal Building Set","Gears","1970","Gears. Motor and Bricks",,120,,,,"True","800-1","False","",""
4081,"800","2","Basic","Supplementaries","1986","Extra Bricks Red",,120,,4.75,,"True","800-2","False","",""
7352,"801","1","Universal Building Set","Gears","1970","Gear Set",,115,,,,"True","801-1","False","",""
4092,"801","2","Basic","Supplementaries","1986","Extra Bricks Blue",,82,,4.75,,"True","801-2","False","",""
10090,"801","4","Fabuland","","1984","Fabuland Characters",2,,,,,"True","801-4","False","",""
7353,"802","1","Universal Building Set","Gears","1970","Gear Supplement",,30,,,,"True","802-1","False","",""
4097,"802","2","Basic","Supplementaries","1986","Extra Bricks White",,30,,4.75,,"False","","False","",""
4101,"803","1","Basic","Supplementaries","1986","Extra Bricks Yellow",,62,,4.75,,"False","","False","",""
7408,"803","2","Universal Building Set","Gears","1972","Gears, Bricks and Heavy Tires",,163,,,,"True","803-2","False","",""
4106,"804","1","Basic","Supplementaries","1986","Extra Bricks Black",,62,,4.75,,"False","","False","",""
4110,"805","1","Basic","Supplementaries","1986","Extra Bricks Grey",,62,,4.75,,"False","","False","",""
4114,"806","1","Basic","Supplementaries","1986","Extra Plates Blue",,42,,,,"False","","False","",""
4117,"807","1","Basic","Supplementaries","1986","Extra Plates Red",,42,,,,"False","","False","",""
4119,"808","1","Basic","Supplementaries","1986","Wheels and Tyres",,40,,,,"False","","False","",""
4121,"809","1","Basic","Supplementaries","1986","Doors and Windows",,38,,,,"True","809-1","False","",""
4125,"810","1","Basic","Supplementaries","1985","Basic Motor Set",,34,,26.5,,"True","810-1","False","",""
7976,"810","3","Universal Building Set","Gears","1974","Gear set",,114,3.6,,,"True","810-3","False","",""
4126,"811","1","Basic","Supplementaries","1986","Red Roof Bricks, Steep Pitch",,59,,,,"True","811-1","False","",""
7977,"811","2","Universal Building Set","Gears","1974","Gear set",,177,,,,"True","811-2","False","",""
4127,"812","1","Basic","Supplementaries","1986","Red Roof Bricks, Shallow Pitch",,101,,,,"False","","False","",""
6338,"812","2","LEGOLAND","","1974","Gear Set",,60,,,,"True","812-2","False","",""
4128,"813","1","Basic","Supplementaries","1986","Baseplate, Green",,1,,4.5,,"False","","False","",""
6339,"813","2","LEGOLAND","","1974","Tractor",,100,2.55,,,"True","813-2","False","",""
4129,"814","1","Basic","Supplementaries","1986","Baseplates, Green, Red and Yellow",,3,,3.9,,"False","","False","",""
7442,"814","2","Building Set with People","","1975","Tractor",,93,2.35,,,"True","814-2","False","",""
4130,"815","1","Basic","Supplementaries","1986","Baseplate, Grey",,1,,7.5,,"True","815-1","False","",""
4131,"816","1","Basic","Supplementaries","1986","Lighting Bricks, 4.5V",,18,,9.5,,"True","816-1","False","5702010908165",""
4132,"818","1","Basic","Supplementaries","1990","Pull-Back Motor, Red",,8,,12.25,,"True","818-1","False","",""
4133,"819","1","Basic","Supplementaries","1991","Blue baseplate",,1,,5.5,,"False","","False","",""
4135,"820","1","Basic","Supplementaries","1980","Red Plates Parts Pack",,34,,4.75,,"False","","False","",""
4143,"821","1","Basic","Supplementaries","1990","Brick Separator, Grey",,1,,2.25,,"True","821-1","False","",""
4151,"822","1","Basic","Supplementaries","1980","Blue Plates Parts Pack",,34,,4.75,,"False","","False","",""
4187,"830","1","Basic","Supplementaries","1980","Red Bricks Parts Pack",,46,,4.75,,"False","","False","",""
4191,"831","1","Basic","Supplementaries","1980","Black Bricks Parts Pack",,46,,4.75,,"False","","False","",""
4202,"832","1","Basic","Supplementaries","1980","Blue Bricks Parts Pack",,46,,4.75,,"True","832-1","False","",""
4208,"833","1","Basic","Supplementaries","1980","White Bricks Parts Pack",,46,,4.75,,"False","","False","",""
4209,"834","1","Basic","Supplementaries","1980","Yellow Bricks Parts Pack",,46,,4.75,,"False","","False","",""
22682,"835","1","Samsonite","Basic","1966","Advanced Builder Set",,565,,,,"False","","False","",""
4218,"836","1","Basic","Supplementaries","1980","Doors and Windows Parts Pack",,37,,4.75,,"False","","False","",""
4226,"837","1","Basic","Supplementaries","1980","Wheels and Tyres Parts Pack",,28,,4.75,,"True","837-1","False","",""
4233,"838","1","Basic","Supplementaries","1980","Red Roof Bricks Parts Pack, 45°",,58,,4.75,,"True","838-1","False","",""
4242,"839","1","Basic","Supplementaries","1980","Red Roof Bricks Parts Pack, 33°",,42,,4.75,,"True","839-1","False","",""
4243,"840","1","Basic","Supplementaries","1980","Baseplate, Green",,1,,,,"False","","False","",""
4245,"841","1","Basic","Supplementaries","1980","Baseplates, Green and Yellow",,2,,,,"True","841-1","False","",""
4249,"842","1","Basic","Supplementaries","1980","Baseplates, Red and Blue",,2,,,,"False","","False","",""
22703,"842","2","Samsonite","Model Maker","1969","Town Plan Set",,842,,18.99,,"False","","False","",""
4254,"843","1","Basic","Supplementaries","1980","Baseplate, Grey",,1,,,,"False","","False","",""
4272,"845","1","Basic","Supplementaries","1992","Battery Motor, 9V",,27,,,,"True","845-1","False","",""
4282,"846","1","Basic","Supplementaries","1992","Lighting Set, 9V",,39,,18,,"True","846-1","False","",""
22739,"846","2","Samsonite","Basic","1972","846 Piece Basic Set",,846,,9.99,,"False","","False","",""
4301,"850","1","Technic","","1977","Fork-Lift Truck",,210,,,,"True","850-1","False","",""
4312,"851","1","Technic","","1977","Tractor",,318,,,,"True","851-1","False","",""
4323,"852","1","Technic","","1977","Helicopter",,364,,,,"True","852-1","False","",""
4329,"853","1","Technic","","1977","Car Chassis",,601,,,,"True","853-1","False","",""
4340,"854","1","Technic","","1978","Go-Kart",,206,,,,"True","854-1","False","",""
4350,"855","1","Technic","","1978","Mobile Crane",,512,,,,"True","855-1","False","",""
4361,"856","1","Technic","","1979","Bulldozer",,372,,,,"True","856-1","False","",""
4372,"857","1","Technic","","1979","Motorbike with Sidecar",,409,,,,"True","857-1","False","",""
22732,"857","2","Samsonite","Basic","1971","857 Piece Basic Set",,857,,9.99,,"False","","False","",""
4382,"858","1","Technic","","1980","Auto Engines",,242,,,,"True","858-1","False","",""
4431,"870","1","Technic","Supplementary","1977","Technical Motor, 4.5 V",,22,,,,"True","870-1","False","",""
4433,"871","1","Technic","Supplementary","1977","Supplementary Set",,78,,,,"True","871-1","False","",""
4438,"872","1","Technic","Supplementary","1978","Two Gear Blocks",,77,,,,"True","872-1","False","",""
4441,"874","1","Technic","Supplementary","1979","Yellow Beams with Connector Pegs",,38,,,,"True","874-1","False","",""
4442,"875","1","Technic","Supplementary","1979","Red Beams with Connector Pegs",,38,,,,"True","875-1","False","",""
4443,"876","1","Technic","Supplementary","1979","Blue Beams with Connector Pegs",,38,,,,"True","876-1","False","",""
4444,"877","1","Technic","Supplementary","1979","Steering Gear Parts",,24,,,,"True","877-1","False","",""
4453,"878","1","Technic","Supplementary","1979","Piston Parts",,52,,,,"True","878-1","False","",""
4457,"879","1","Technic","Supplementary","1979","Gear Wheels with Chain Links",,87,,,,"True","879-1","False","",""
4460,"880","1","Technic","Supplementary","1979","12 Volt Motor",,22,,,,"True","880-1","False","",""
4492,"885","1","Space","Classic","1979","Space Scooter",1,20,,,,"True","885-1","False","",""
4505,"886","1","Space","Classic","1979","Space Buggy",1,20,,,,"True","886-1","False","",""
4514,"889","1","Space","Classic","1979","Radar Truck",1,29,,,,"True","889-1","False","",""
4517,"890","1","Basic","Supplementaries","1981","Wind-Up Motor",,10,,,,"True","890-1","False","",""
4518,"891","1","Space","Classic","1979","Two Seater Space Scooter",1,39,,,,"True","891-1","False","",""
4519,"894","1","Space","Classic","1979","Mobile Ground Tracking Station",1,76,,,,"True","894-1","False","",""
4520,"895","1","Basic","Supplementaries","1985","Wind-Up Motor",,10,,9.5,,"True","895-1","False","",""
4521,"897","1","Space","Classic","1979","Mobile rocket launcher",2,76,,,,"True","897-1","False","",""
7958,"900","1","Basic","","1973","Universal Motor Set",,32,,,,"True","900-1","False","",""
4523,"901","1","Universal Building Set","","1976","Universal Motor Set",,31,,,,"True","901-1","False","",""
8400,"906","1","Classic","","1969","Doors and hinges",,17,,,,"True","906-1","False","",""
4524,"910","1","Basic","","1976","Advanced Basic Set, 6+",3,283,,,,"True","910-1","False","",""
4525,"911","1","Basic","","1976","Advanced Basic Set, 6+",4,401,,,,"True","911-1","False","",""
4526,"912","1","Basic","","1976","Advanced Basic Set with Motor, 6+",3,471,,,,"True","912-1","False","",""
4527,"918","1","Space","Classic","1979","One Man Space Ship",1,86,,,,"True","918-1","False","",""
22733,"920","1","Samsonite","Basic","1971","920 Piece Motorized Basic Set",,920,,13.99,,"False","","False","",""
4528,"920","2","Space","Classic","1979","Rocket Launch Pad",3,186,,,,"True","920-2","False","",""
4529,"924","1","Space","Classic","1979","Space Transporter",2,170,,,,"True","924-1","False","",""
4530,"926","1","Space","Classic","1979","Command Centre",4,173,,,,"True","926-1","False","",""
4532,"928","1","Space","Classic","1979","Space Cruiser And Moonbase",4,338,,,,"True","928-1","False","",""
4534,"930","1","Basic","Supplementaries","1973","Red Bricks",,45,0.52,,,"True","930-1","False","",""
4536,"931","1","Basic","Supplementaries","1973","White Bricks",,45,0.52,,,"True","931-1","False","",""
4537,"932","1","Basic","Supplementaries","1973","Blue and Yellow Bricks",,45,0.52,,,"True","932-1","False","",""
4538,"933","1","Basic","Supplementaries","1973","Doors and Windows",,38,0.52,,,"True","933-1","False","",""
4539,"934","1","Basic","Supplementaries","1973","Roof Bricks, 45°",,55,0.52,,,"True","934-1","False","",""
4540,"935","1","Basic","Supplementaries","1973","Roof Bricks, 33°",,43,0.52,,,"True","935-1","False","",""
4541,"936","1","Basic","Supplementaries","1973","Wheels and Tyres",,20,0.52,,,"True","936-1","False","",""
4542,"937","1","Basic","Supplementaries","1973","Doors and Fences",,34,0.52,,,"True","937-1","False","",""
4543,"938","1","Basic","Supplementaries","1973","Hinges and Turntables",,17,0.52,,,"True","938-1","False","",""
4544,"939","1","Basic","Supplementaries","1973","Flags, Trees and Road Signs",,19,0.52,,,"True","939-1","False","",""
7945,"940","1","Basic","Supplementaries","1973","Flags, Signs and Trees",,33,,,,"True","940-1","False","",""
7946,"941","1","Basic","Supplementaries","1974","Black and Clear Bricks",,48,,,,"True","941-1","False","",""
4545,"948","1","Technic","","1978","Go-Kart",,206,,22,,"True","948-1","False","",""
4546,"950","1","Technic","","1979","Forklift",,208,,,,"True","950-1","False","",""
4547,"951","1","Technic","","1979","Bulldozer",,372,,,,"True","951-1","False","",""
4548,"952","1","Technic","","1978","Farm Tractor",,316,,,,"True","952-1","False","",""
22620,"952","2","Dacta","Books","1987","TC logo - Activity Book Box Set",,,,,,"True","952-2","False","",""
4549,"954","1","Technic","","1978","Sky Copter",,365,,,,"True","954-1","False","",""
4550,"955","1","Technic","","1979","Mobile Crane",,512,,,,"True","955-1","False","",""
4551,"956","1","Technic","","1978","Auto Chassis",,599,,,,"True","956-1","False","",""
4552,"960","1","Technic","Supplementary","1978","Power Pack",,22,,,,"True","960-1","False","",""
4553,"961","1","Technic","Supplementary","1978","Parts Pack",,78,,,,"True","961-1","False","",""
4554,"970","1","Basic","Supplementaries","1978","Lighting Bricks",,17,,8.75,,"True","970-1","False","",""
8650,"985","1","Basic","Supplementaries","1969","Lamp Brick & Accessories",,4,,,,"False","","False","",""
8401,"990","2","Classic","","1969","Trees and signs",,13,,,,"True","990-2","False","",""
8402,"995","1","Classic","","1969","Lighting set",,23,,,,"True","995-1","False","",""
7812,"1000","1","Dacta","","1986","Mosaic Set",,191,,46.75,,"True","1000-1","False","",""
7813,"1011","1","Dacta","","1976","LEGO Number/Symbol Blocks",,100,,32,,"True","1011-1","False","",""
7814,"1012","1","Dacta","","1984","Mosaic Set",,,,,,"True","1012-1","False","",""
7815,"1013","1","Dacta","","1985","Numbers - 6 symbols",,,,,,"True","1013-1","False","",""
7816,"1014","2","Dacta","","1986","Mosaic Set (Pets: dogs, cats, hens, rabbits)",,80,,29.15,,"True","1014-2","False","",""
7817,"1015","1","Dacta","","1985","Letters Large",,192,,,,"True","1015-1","False","",""
7818,"1016","1","Dacta","","1985","Letter Bricks for Wall Board",,,,,,"True","1016-1","False","",""
7819,"1017","1","Dacta","","1976","Letter Bricks for Wall Board",,,,48,,"False","","False","",""
7820,"1018","1","Dacta","","1985","Letters Small",,,,,,"True","1018-1","False","",""
7821,"1019","1","Dacta","","1986","Mosaic Set (Lion)",,20,,8.25,,"True","1019-1","False","",""
7822,"1020","1","Dacta","","1986","Basic Bricks - 90 elements",,86,,,,"True","1020-1","False","",""
7823,"1021","1","Dacta","","1986","Basic Vehicles - 78 elements",12,94,,,,"True","1021-1","False","",""
7824,"1022","1","Dacta","","1986","Mini Basic Bricks - 29 elements",2,29,,,,"True","1022-1","False","",""
7825,"1023","1","Dacta","","1986","Giant Red Baseplate",,1,,,,"False","","False","",""
7826,"1024","1","Dacta","","1985","Animals - 32 elements",,32,,,,"False","","False","",""
7827,"1025","1","Dacta","","1985","Figures and Furniture",6,35,,,,"True","1025-1","False","",""
7828,"1026","1","Dacta","","1985","Play Boxes from 2 yrs",,2,,,,"True","1026-1","False","",""
7829,"1027","1","Dacta","","1985","Vehicles",6,30,,,,"True","1027-1","False","",""
7830,"1028","1","Dacta","","1986","6 x 12 Base Bricks",,6,,,,"True","1028-1","False","",""
122,"1029","1","Town","Special","1999","Milk Delivery Truck",1,95,,,,"True","1029-1","True","",""
5047,"1030","1","Dacta","Technic","1985","Technic I Simple Machines Set",,179,,75,,"True","1030-1","False","",""
7831,"1031","1","Dacta","","1983","Building Cards - 1030",,20,,15.75,,"True","1031-1","False","",""
5048,"1032","1","Dacta","Technic","1984","Technic II Powered Machines Set",,278,,80,,"True","1032-1","False","",""
7832,"1033","1","Dacta","","1985","Building Cards - 1032",,20,,,,"True","1033-1","False","",""
5049,"1034","1","Dacta","Technic","1985","Teachers Resource Set",,1501,,,,"True","1034-1","False","",""
5016,"1038","1","Dacta","Technic","1985","Universal Buggy",,119,,,,"True","1038-1","False","",""
7833,"1039","1","Dacta","","1986","Manual Control Set 1",,46,,,,"True","1039-1","False","",""
7834,"1040","1","Dacta","","1991","Farm",4,89,,,,"False","","False","",""
5050,"1040","2","Dacta","","1986","Farm Set",4,82,,,,"True","1040-2","False","",""
7835,"1041","1","Dacta","","1986","Harbour",6,77,,,,"True","1041-1","False","",""
7836,"1041","2","Dacta","","1980","Educational Duplo Building Set",,68,,36.5,,"True","1041-2","False","",""
7837,"1042","1","Dacta","","1986","Community People",12,12,,,,"True","1042-1","False","",""
5051,"1043","1","Dacta","","1986","Farm Animals Set",,30,,,,"True","1043-1","False","",""
7838,"1044","1","Dacta","","1986","Community Vehicles",6,33,,,,"True","1044-1","False","",""
7839,"1045","1","Dacta","","1986","Industrial Elements",,20,,,,"True","1045-1","False","",""
7840,"1045","2","Dacta","","1976","Educational LEGO Building Set",,683,,38.5,,"False","","False","",""
7841,"1046","1","Dacta","","1986","Train Set",6,61,,,,"True","1046-1","False","",""
7843,"1047","1","Dacta","","1986","Extra Track",,12,,,,"True","1047-1","False","",""
22740,"1047","2","Samsonite","Basic","1972","1047 Piece Basic Set",,1047,,12.99,,"False","","False","",""
